Ticker,Date,Mean,Max,Min
Amazon,2021-07-22T00:39:25Z,-0.0492,0.1779,-0.5574
Amazon,2021-07-23T00:39:25Z,0.0237,0.3612,-0.296
Amazon,2021-07-24T00:39:25Z,0.1609,0.6908,-0.1326
Amazon,2021-07-25T00:39:25Z,0.0286,0.4574,-0.4767
Amazon,2021-07-26T00:39:25Z,0.268,0.7096,0.0
Amazon,2021-07-27T00:39:25Z,0.3409,0.8226,-0.2023
Amazon,2021-07-28T00:39:25Z,0.2064,0.5267,0.0
Amazon,2021-07-29T00:39:25Z,0.3277,0.8225,0.0
Amazon,2021-07-30T00:39:25Z,-0.1677,0.6124,-0.6249
Amazon,2021-07-31T00:39:25Z,0.0922,0.8176,-0.4767
Amazon,2021-08-01T00:39:25Z,0.3752,0.9331,-0.4019
Amazon,2021-08-02T00:39:25Z,0.1894,0.7506,-0.4019
Amazon,2021-08-03T00:39:25Z,0.3437,0.8779,-0.296
Amazon,2021-08-04T00:39:25Z,0.1896,0.765,-0.128
Amazon,2021-08-05T00:39:25Z,0.1706,0.5106,-0.2263
Amazon,2021-08-06T00:39:25Z,0.2643,0.7096,0.1027
Amazon,2021-08-07T00:39:25Z,0.2871,0.8126,-0.128
Amazon,2021-08-08T00:39:25Z,0.2943,0.9022,-0.4939
Amazon,2021-08-09T00:39:25Z,0.2352,0.8126,-0.5859
Amazon,2021-08-10T00:39:25Z,0.2439,0.7346,-0.4939
Amazon,2021-08-11T00:39:25Z,0.2178,0.7845,-0.3818
Amazon,2021-08-12T00:39:25Z,0.123,0.4939,0.0
Amazon,2021-08-13T00:39:25Z,0.1098,0.6124,-0.2124
Amazon,2021-08-14T00:39:25Z,0.1656,0.6369,-0.8196
Amazon,2021-08-15T00:39:25Z,0.3034,0.8442,-0.34
Amazon,2021-08-16T00:39:25Z,0.2434,0.7096,0.0
Amazon,2021-08-17T00:39:25Z,0.1942,0.5106,0.0
Amazon,2021-08-18T00:39:25Z,0.2445,0.7096,-0.4939
Amazon,2021-08-19T00:39:25Z,0.2099,0.6369,-0.1779
Amazon,2021-08-20T00:39:25Z,0.2692,0.7096,0.0
Amazon,2021-08-21T00:39:25Z,0.0637,0.1779,-0.2023
Amazon,2021-08-22T00:39:25Z,0.1159,0.7096,-0.4019
Amazon,2021-08-23T00:39:25Z,0.0881,0.7096,-0.7184
Amazon,2021-08-24T00:39:25Z,0.1566,0.7096,-0.4588
Amazon,2021-08-25T00:39:25Z,-0.0794,0.1779,-0.4939
Amazon,2021-08-26T00:39:25Z,-0.0824,0.6249,-0.4588
Amazon,2021-08-27T00:39:25Z,0.284,0.7717,-0.25
Amazon,2021-08-28T00:39:25Z,0.1536,0.7003,-0.6808
Amazon,2021-08-29T00:39:25Z,0.1235,0.7096,-0.3818
Amazon,2021-08-30T00:39:25Z,0.3951,0.7096,0.0
Amazon,2021-08-31T00:39:25Z,0.2476,0.7346,0.0
Amazon,2021-09-01T00:39:25Z,0.1164,0.8591,-0.4215
Amazon,2021-09-02T00:39:25Z,0.2267,0.5719,0.0
Amazon,2021-09-03T00:39:25Z,0.3599,0.8555,0.0
Amazon,2021-09-04T00:39:25Z,0.2545,0.7003,-0.25
Amazon,2021-09-05T00:39:25Z,0.364,0.7096,0.0
Amazon,2021-09-06T00:39:25Z,0.2288,0.7096,0.0
Amazon,2021-09-07T00:39:25Z,0.3284,0.7096,0.0
Amazon,2021-09-08T00:39:25Z,0.3163,0.7783,0.1779
Amazon,2021-09-09T00:39:25Z,0.2099,0.7096,-0.2023
Amazon,2021-09-10T00:39:25Z,0.2563,0.7096,-0.3818
Amazon,2021-09-11T00:39:25Z,0.1552,0.6621,0.0
Amazon,2021-09-12T00:39:25Z,0.0585,0.7783,-0.6369
Amazon,2021-09-13T00:39:25Z,0.0955,0.8481,-0.5267
Amazon,2021-09-14T00:39:25Z,0.2522,0.7096,-0.3818
Amazon,2021-09-15T00:39:25Z,0.2888,0.9136,-0.0258
Amazon,2021-09-16T00:39:25Z,0.2263,0.7096,-0.2263
Amazon,2021-09-17T00:39:25Z,0.1734,0.875,-0.4767
Amazon,2021-09-18T00:39:25Z,0.1434,0.7096,-0.7845
Amazon,2021-09-19T00:39:25Z,0.3536,0.8555,0.0
Amazon,2021-09-20T00:39:25Z,0.1695,0.6369,-0.5106
Amazon,2021-09-21T00:39:25Z,0.3315,0.8074,0.0
Amazon,2021-09-22T00:39:25Z,0.1848,0.7783,-0.5574
Amazon,2021-09-23T00:39:25Z,0.1952,0.5423,0.0
Amazon,2021-09-24T00:39:25Z,-0.0728,0.6369,-0.8481
Amazon,2021-09-25T00:39:25Z,0.4279,0.7464,0.0
Amazon,2021-09-26T00:39:25Z,0.2083,0.6511,0.0
Amazon,2021-09-27T00:39:25Z,0.2151,0.8271,-0.34
Amazon,2021-09-28T00:39:25Z,0.2363,0.5106,-0.2263
Amazon,2021-09-29T00:39:25Z,0.0233,0.6908,-0.6597
Amazon,2021-09-30T00:39:25Z,-0.0651,0.1779,-0.6597
Amazon,2021-10-01T00:39:25Z,0.0338,0.3818,-0.4019
Amazon,2021-10-02T00:39:25Z,0.3021,0.7003,0.0
Amazon,2021-10-03T00:39:25Z,0.2608,0.5859,0.0
Amazon,2021-10-04T00:39:25Z,0.231,0.5719,-0.1027
Amazon,2021-10-05T00:39:25Z,0.1362,0.743,-0.2732
Amazon,2021-10-06T00:39:25Z,0.0765,0.7096,-0.3818
Amazon,2021-10-07T00:39:25Z,0.0703,0.5267,-0.5574
Amazon,2021-10-08T00:39:25Z,0.0899,0.6124,-0.6908
Amazon,2021-10-09T00:39:25Z,0.1572,0.7506,-0.4588
Amazon,2021-10-10T00:39:25Z,0.1012,0.7096,-0.4939
Amazon,2021-10-11T00:39:25Z,0.2565,0.7096,-0.4939
Amazon,2021-10-12T00:39:25Z,-0.0023,0.6908,-0.5859
Amazon,2021-10-13T00:39:25Z,0.3654,0.7351,0.0
Amazon,2021-10-14T00:39:25Z,0.2479,0.7003,-0.4767
Amazon,2021-10-15T00:39:25Z,0.2304,0.7096,0.0
Amazon,2021-10-16T00:39:25Z,0.2017,0.6771,-0.3412
Amazon,2021-10-17T00:39:25Z,0.4716,0.802,0.0
Amazon,2021-10-18T00:39:25Z,0.107,0.7096,-0.4404
Amazon,2021-10-19T00:39:25Z,0.1173,0.7184,-0.34
Amazon,2021-10-20T00:39:25Z,0.1447,0.5994,-0.3182
Amazon,2021-10-21T00:39:25Z,0.2465,0.8519,-0.1779
Amazon,2021-10-22T00:39:25Z,0.2038,0.7096,-0.5574
Amazon,2021-10-23T00:39:25Z,0.3463,0.8481,0.0
Amazon,2021-10-24T00:39:25Z,0.1004,0.802,-0.7783
Amazon,2021-10-25T00:39:25Z,0.1967,0.6369,0.0
Amazon,2021-10-26T00:39:25Z,0.2015,0.5267,0.0
Amazon,2021-10-27T00:39:25Z,0.3505,0.7506,-0.1779
Amazon,2021-10-28T00:39:25Z,-0.0279,0.5849,-0.5859
Amazon,2021-10-29T00:39:25Z,-0.149,0.5574,-0.7351
Amazon,2021-10-30T00:39:25Z,-0.0181,0.5267,-0.7845
Amazon,2021-10-31T00:39:25Z,0.2848,0.8555,-0.6486
Amazon,2021-11-01T00:39:25Z,0.0808,0.2263,-0.1779
Amazon,2021-11-02T00:39:25Z,0.1506,0.6369,-0.6369
Amazon,2021-11-03T00:39:25Z,0.2445,0.7269,-0.34
Amazon,2021-11-04T00:39:25Z,0.1586,0.5719,-0.5267
Amazon,2021-11-05T00:39:25Z,0.1384,0.7096,0.0
Amazon,2021-11-06T00:39:25Z,0.4806,0.8779,-0.1779
Amazon,2021-11-07T00:39:25Z,0.212,0.5267,0.0
Amazon,2021-11-08T00:39:25Z,0.1529,0.7096,-0.3182
Amazon,2021-11-09T00:39:25Z,0.2853,0.8519,-0.3182
Amazon,2021-11-10T00:39:25Z,0.2224,0.765,0.0
Amazon,2021-11-11T00:39:25Z,0.3781,0.7096,-0.2263
Amazon,2021-11-12T00:39:25Z,0.2269,0.6369,-0.296
Amazon,2021-11-13T00:39:25Z,0.1445,0.7506,-0.5423
Amazon,2021-11-14T00:39:25Z,0.0908,0.7334,-0.5994
Amazon,2021-11-15T00:39:25Z,0.1033,0.8261,-0.4588
Amazon,2021-11-16T00:39:25Z,0.1737,0.7096,-0.6369
Amazon,2021-11-17T00:39:25Z,0.1233,0.5719,-0.3818
Amazon,2021-11-18T00:39:25Z,0.0112,0.7096,-0.5719
Amazon,2021-11-19T00:39:25Z,-0.0122,0.3703,-0.4389
Amazon,2021-11-20T00:39:25Z,0.3039,0.7096,-0.34
Amazon,2021-11-21T00:39:25Z,0.2771,0.8779,-0.5859
Amazon,2021-11-22T00:39:25Z,0.2522,0.7783,-0.5994
Amazon,2021-11-23T00:39:25Z,0.2942,0.836,-0.0516
Amazon,2021-11-24T00:39:25Z,0.3161,0.7096,-0.1027
Amazon,2021-11-25T00:39:25Z,0.4167,0.7096,-0.2415
Amazon,2021-11-26T00:39:25Z,-0.0144,0.7096,-0.5859
Amazon,2021-11-27T00:39:25Z,0.2969,0.8779,-0.6486
Amazon,2021-11-28T00:39:25Z,0.3789,0.7184,-0.3818
Amazon,2021-11-29T00:39:25Z,0.3098,0.6369,0.0
Amazon,2021-11-30T00:39:25Z,0.2718,0.6124,-0.2023
Amazon,2021-12-01T00:39:25Z,0.1204,0.7096,-0.5046
Amazon,2021-12-02T00:39:25Z,0.2108,0.7096,-0.1027
Amazon,2021-12-03T00:39:25Z,0.2507,0.7096,-0.5267
Amazon,2021-12-04T00:39:25Z,0.4151,0.8834,-0.4588
Amazon,2021-12-05T00:39:25Z,0.1905,0.7096,-0.4003
Amazon,2021-12-06T00:39:25Z,0.1133,0.5423,-0.6486
Amazon,2021-12-07T00:39:25Z,0.0584,0.6369,-0.7783
Amazon,2021-12-08T00:39:25Z,0.2287,0.875,-0.1779
Amazon,2021-12-09T00:39:25Z,0.061,0.4588,-0.4939
Amazon,2021-12-10T00:39:25Z,0.1166,0.7693,-0.7783
Amazon,2021-12-11T00:39:25Z,-0.137,0.7717,-0.7845
Amazon,2021-12-12T00:39:25Z,-0.2833,0.2139,-0.7269
Amazon,2021-12-13T00:39:25Z,0.1378,0.7096,-0.7783
Amazon,2021-12-14T00:39:25Z,0.1554,0.5574,-0.296
Amazon,2021-12-15T00:39:25Z,0.2103,0.7096,-0.296
Amazon,2021-12-16T00:39:25Z,0.1905,0.6124,-0.25
Amazon,2021-12-17T00:39:25Z,0.0166,0.7096,-0.5719
Amazon,2021-12-18T00:39:25Z,0.1203,0.7096,-0.7096
Amazon,2021-12-19T00:39:25Z,0.0914,0.6249,-0.7184
Amazon,2021-12-20T00:39:25Z,0.1106,0.7579,-0.25
Amazon,2021-12-21T00:39:25Z,0.3061,0.7003,0.0
Amazon,2021-12-22T00:39:25Z,0.246,0.624,-0.34
Amazon,2021-12-23T00:39:25Z,0.1869,0.4588,-0.34
Amazon,2021-12-24T00:39:25Z,0.008,0.5152,-0.5523
Amazon,2021-12-25T00:39:25Z,0.2328,0.6249,-0.1779
Amazon,2021-12-26T00:39:25Z,0.0703,0.5267,-0.8162
Amazon,2021-12-27T00:39:25Z,0.2256,0.7717,-0.7003
Amazon,2021-12-28T00:39:25Z,0.3751,0.8481,0.0
Amazon,2021-12-29T00:39:25Z,0.012,0.2204,-0.4404
Amazon,2021-12-30T00:39:25Z,0.0494,0.3182,-0.4767
Amazon,2021-12-31T00:39:25Z,0.2395,0.7845,-0.34
Amazon,2022-01-01T00:39:25Z,0.1396,0.6486,-0.5719
Amazon,2022-01-02T00:39:25Z,0.3672,0.8126,-0.3182
Amazon,2022-01-03T00:39:25Z,0.2686,0.6369,-0.3527
Amazon,2022-01-04T00:39:25Z,0.1089,0.8779,-0.34
Amazon,2022-01-05T00:39:25Z,0.1752,0.6249,-0.296
Amazon,2022-01-06T00:39:25Z,0.0463,0.2732,-0.4215
Amazon,2022-01-07T00:39:25Z,0.0884,0.4723,-0.25
Amazon,2022-01-08T00:39:25Z,0.0847,0.743,-0.4939
Amazon,2022-01-09T00:39:25Z,0.1845,0.7096,-0.0516
Amazon,2022-01-10T00:39:25Z,0.1106,0.4588,-0.1877
Amazon,2022-01-11T00:39:25Z,0.339,0.7845,0.0772
Amazon,2022-01-12T00:39:25Z,0.2159,0.5574,-0.2235
Amazon,2022-01-13T00:39:25Z,0.0876,0.6808,-0.5719
Amazon,2022-01-14T00:39:25Z,-0.001,0.7003,-0.6369
Amazon,2022-01-15T00:39:25Z,0.1101,0.4404,-0.1779
Amazon,2022-01-16T00:39:25Z,-0.0091,0.5267,-0.4767
Amazon,2022-01-17T00:39:25Z,-0.0708,0.8016,-0.8689
Amazon,2022-01-18T00:39:25Z,0.0038,0.7096,-0.6369
Amazon,2022-01-19T00:39:25Z,0.0765,0.5574,-0.25
Amazon,2022-01-20T00:39:25Z,0.1089,0.3182,-0.1531
Amazon,2022-01-21T00:39:25Z,0.1849,0.7579,-0.0516
Amazon,2022-01-22T00:39:25Z,0.2338,0.6124,-0.4019
Amazon,2022-01-23T00:39:25Z,0.0838,0.6124,-0.6249
Amazon,2022-01-24T00:39:25Z,0.2317,0.6908,-0.3818
Amazon,2022-01-25T00:39:25Z,0.1685,0.6597,-0.3818
Amazon,2022-01-26T00:39:25Z,0.0816,0.5423,-0.3182
Amazon,2022-01-27T00:39:25Z,-0.1586,0.5622,-0.7579
Amazon,2022-01-28T00:39:25Z,-0.0869,0.3182,-0.5859
Amazon,2022-01-29T00:39:25Z,0.1731,0.8689,-0.3182
Amazon,2022-01-30T00:39:25Z,0.1195,0.5859,-0.4588
Amazon,2022-01-31T00:39:25Z,0.1354,0.8658,-0.4215
Amazon,2022-02-01T00:39:25Z,0.0976,0.4728,-0.6124
Amazon,2022-02-02T00:39:25Z,0.0339,0.636,-0.4404
Amazon,2022-02-03T00:39:25Z,0.3637,0.7334,0.1779
Amazon,2022-02-04T00:39:25Z,0.3631,0.8271,0.0772
Amazon,2022-02-05T00:39:25Z,0.1668,0.6369,-0.2263
Amazon,2022-02-06T00:39:25Z,0.1136,0.4404,-0.743
Amazon,2022-02-07T00:39:25Z,0.1551,0.5994,-0.2411
Amazon,2022-02-08T00:39:25Z,-0.0293,0.4404,-0.3182
Amazon,2022-02-09T00:39:25Z,0.1587,0.4767,-0.1779
Amazon,2022-02-10T00:39:25Z,0.3224,0.6908,-0.34
Amazon,2022-02-11T00:39:25Z,0.2545,0.7845,-0.126
Amazon,2022-02-12T00:39:25Z,0.1678,0.8316,-0.765
Amazon,2022-02-13T00:39:25Z,0.0787,0.6908,-0.3182
Amazon,2022-02-14T00:39:25Z,0.2324,0.6597,-0.0516
Amazon,2022-02-15T00:39:25Z,0.1814,0.7096,0.0
Amazon,2022-02-16T00:39:25Z,0.2195,0.4939,0.0
Amazon,2022-02-17T00:39:25Z,0.1213,0.5574,-0.296
Amazon,2022-02-18T00:39:25Z,0.1535,0.7096,-0.2023
Amazon,2022-02-19T00:39:25Z,0.2769,0.7506,-0.1779
Amazon,2022-02-20T00:39:25Z,0.0269,0.7003,-0.9062
Amazon,2022-02-21T00:39:25Z,0.0294,0.7506,-0.5574
Amazon,2022-02-22T00:39:25Z,0.2609,0.7096,-0.34
Amazon,2022-02-23T00:39:25Z,0.0543,0.6369,-0.3818
Amazon,2022-02-24T00:39:25Z,0.185,0.7096,-0.5994
Amazon,2022-02-25T00:39:25Z,0.1906,0.5859,0.0
Amazon,2022-02-26T00:39:25Z,0.1806,0.5267,-0.1263
Amazon,2022-02-27T00:39:25Z,0.2233,0.6908,-0.4767
Amazon,2022-02-28T00:39:25Z,0.3063,0.7845,0.0
Amazon,2022-03-01T00:39:25Z,0.4261,0.8625,0.0
Amazon,2022-03-02T00:39:25Z,0.1989,0.7096,-0.128
Amazon,2022-03-03T00:39:25Z,0.1987,0.7003,-0.3182
Amazon,2022-03-04T00:39:25Z,0.215,0.6369,-0.7574
Amazon,2022-03-05T00:39:25Z,0.2759,0.6124,-0.34
Amazon,2022-03-06T00:39:25Z,-0.0147,0.4588,-0.4588
Amazon,2022-03-07T00:39:25Z,-0.1269,0.6369,-0.4215
Amazon,2022-03-08T00:39:25Z,0.2406,0.5574,0.0
Amazon,2022-03-09T00:39:25Z,0.1104,0.4404,-0.2263
Amazon,2022-03-10T00:39:25Z,0.1949,0.6369,-0.34
Amazon,2022-03-11T00:39:25Z,0.209,0.6124,-0.2481
Amazon,2022-03-12T00:39:25Z,0.1141,0.7906,-0.5267
Amazon,2022-03-13T00:39:25Z,0.113,0.8225,-0.3818
Amazon,2022-03-14T00:39:25Z,0.226,0.7096,-0.6597
Amazon,2022-03-15T00:39:25Z,0.1594,0.636,-0.34
Amazon,2022-03-16T00:39:25Z,0.0159,0.6808,-0.4939
Amazon,2022-03-17T00:39:25Z,0.1615,0.7845,-0.4404
Amazon,2022-03-18T00:39:25Z,0.1769,0.5423,-0.4588
Amazon,2022-03-19T00:39:25Z,0.0974,0.7717,-0.34
Amazon,2022-03-20T00:39:25Z,-0.1099,0.1779,-0.6486
Amazon,2022-03-21T00:39:25Z,0.1338,0.7096,-0.5423
Amazon,2022-03-22T00:39:25Z,0.2039,0.8316,-0.2263
Amazon,2022-03-23T00:39:25Z,0.2238,0.7096,-0.2023
Amazon,2022-03-24T00:39:25Z,0.1176,0.7964,-0.2023
Amazon,2022-03-25T00:39:25Z,0.302,0.7096,0.0
Amazon,2022-03-26T00:39:25Z,0.1889,0.6369,-0.34
Amazon,2022-03-27T00:39:25Z,0.2826,0.6369,0.0
Amazon,2022-03-28T00:39:25Z,0.2357,0.7096,0.0
Amazon,2022-03-29T00:39:25Z,0.121,0.5994,-0.5719
Amazon,2022-03-30T00:39:25Z,0.2734,0.6369,0.0
Amazon,2022-03-31T00:39:25Z,0.0028,0.6705,-0.6369
Amazon,2022-04-01T00:39:25Z,0.2189,0.6705,0.0
Amazon,2022-04-02T00:39:25Z,0.2764,0.8402,-0.2023
Amazon,2022-04-03T00:39:25Z,0.0745,0.4939,-0.6369
Amazon,2022-04-04T00:39:25Z,0.1979,0.6124,-0.296
Amazon,2022-04-05T00:39:25Z,0.2222,0.7096,-0.3612
Amazon,2022-04-06T00:39:25Z,0.3616,0.7184,0.0
Amazon,2022-04-07T00:39:25Z,0.1085,0.6705,-0.5719
Amazon,2022-04-08T00:39:25Z,0.2309,0.7096,0.0
Amazon,2022-04-09T00:39:25Z,0.3593,0.6705,-0.6124
Amazon,2022-04-10T00:39:25Z,0.0594,0.743,-0.34
Amazon,2022-04-11T00:39:25Z,0.1693,0.7003,-0.1779
Amazon,2022-04-12T00:39:25Z,0.1674,0.7096,-0.4019
Amazon,2022-04-13T00:39:25Z,0.2252,0.7096,-0.25
Amazon,2022-04-14T00:39:25Z,0.1183,0.5267,-0.3673
Amazon,2022-04-15T00:39:25Z,0.0172,0.3182,-0.4389
Amazon,2022-04-16T00:39:25Z,0.1385,0.5267,-0.2263
Amazon,2022-04-17T00:39:25Z,0.1921,0.5267,-0.3382
Amazon,2022-04-18T00:39:25Z,0.2424,0.7096,-0.4404
Amazon,2022-04-19T00:39:25Z,0.078,0.3612,-0.6486
Amazon,2022-04-20T00:39:25Z,0.3234,0.8658,-0.296
Amazon,2022-04-21T00:39:25Z,0.1865,0.6249,-0.6249
Amazon,2022-04-22T00:39:25Z,0.2561,0.5574,-0.0972
Amazon,2022-04-23T00:39:25Z,0.2168,0.7096,-0.4087
Amazon,2022-04-24T00:39:25Z,0.0666,0.1779,-0.2263
Amazon,2022-04-25T00:39:25Z,0.1572,0.6705,-0.128
Amazon,2022-04-26T00:39:25Z,0.0023,0.6124,-0.7184
Amazon,2022-04-27T00:39:25Z,0.1415,0.6597,-0.34
Amazon,2022-04-28T00:39:25Z,-0.0672,0.1779,-0.6249
Amazon,2022-04-29T00:39:25Z,-0.1286,0.7096,-0.7506
Amazon,2022-04-30T00:39:25Z,0.3681,0.8225,0.0
Amazon,2022-05-01T00:39:25Z,0.1576,0.7096,-0.5574
Amazon,2022-05-02T00:39:25Z,-0.1191,0.6369,-0.5719
Amazon,2022-05-03T00:39:25Z,0.1319,0.6369,-0.6908
Amazon,2022-05-04T00:39:25Z,0.0318,0.6369,-0.7351
Amazon,2022-05-05T00:39:25Z,0.0108,0.1779,-0.7351
Amazon,2022-05-06T00:39:25Z,0.0469,0.6124,-0.7003
Amazon,2022-05-07T00:39:25Z,0.212,0.5719,-0.34
Amazon,2022-05-08T00:39:25Z,0.2043,0.6597,0.0
Amazon,2022-05-09T00:39:25Z,0.1216,0.3818,0.0
Amazon,2022-05-10T00:39:25Z,0.0963,0.3818,-0.2023
Amazon,2022-05-11T00:39:25Z,0.2578,0.6597,-0.34
Amazon,2022-05-12T00:39:25Z,0.1529,0.8176,-0.3612
Amazon,2022-05-13T00:39:25Z,0.226,0.7096,-0.5719
Amazon,2022-05-14T00:39:25Z,-0.0587,0.5574,-0.4215
Amazon,2022-05-15T00:39:25Z,0.177,0.7096,-0.8225
Amazon,2022-05-16T00:39:25Z,0.0204,0.7096,-0.5574
Amazon,2022-05-17T00:39:25Z,0.1474,0.6597,-0.1779
Amazon,2022-05-18T00:39:25Z,0.093,0.5789,-0.5994
Amazon,2022-05-19T00:39:25Z,0.0036,0.4019,-0.3818
Amazon,2022-05-20T00:39:25Z,0.0558,0.5423,-0.34
Amazon,2022-05-21T00:39:25Z,0.2997,0.4215,0.1779
Amazon,2022-05-22T00:39:25Z,-0.068,0.1779,-0.3818
Amazon,2022-05-23T00:39:25Z,0.2242,0.5994,0.0
Amazon,2022-05-24T00:39:25Z,-0.003,0.7579,-0.4215
Amazon,2022-05-25T00:39:25Z,0.0624,0.5994,-0.7184
Amazon,2022-05-26T00:39:25Z,0.0828,0.3612,-0.4215
Amazon,2022-05-27T00:39:25Z,0.1798,0.7424,-0.5106
Amazon,2022-05-28T00:39:25Z,0.0285,0.8481,-0.4019
Amazon,2022-05-29T00:39:25Z,0.3895,0.7603,0.1779
Amazon,2022-05-30T00:39:25Z,0.1889,0.6369,-0.3818
Amazon,2022-05-31T00:39:25Z,0.2353,0.6124,0.0
Amazon,2022-06-01T00:39:25Z,0.1727,0.7334,-0.5267
Amazon,2022-06-02T00:39:25Z,-0.0239,0.6486,-0.9001
Amazon,2022-06-03T00:39:25Z,0.0519,0.3818,-0.3182
Amazon,2022-06-04T00:39:25Z,0.09,0.6249,-0.4215
Amazon,2022-06-05T00:39:25Z,0.0569,0.1779,-0.1406
Amazon,2022-06-06T00:39:25Z,0.1044,0.5719,-0.802
Amazon,2022-06-07T00:39:25Z,0.1284,0.7096,-0.296
Amazon,2022-06-08T00:39:25Z,0.139,0.5574,-0.4019
Amazon,2022-06-09T00:39:25Z,0.1876,0.6808,-0.4215
Amazon,2022-06-10T00:39:25Z,-0.0399,0.2263,-0.6249
Amazon,2022-06-11T00:39:25Z,0.0959,0.7096,-0.296
Amazon,2022-06-12T00:39:25Z,-0.1301,0.6124,-0.6908
Amazon,2022-06-13T00:39:25Z,0.0628,0.8422,-0.6369
Amazon,2022-06-14T00:39:25Z,0.1603,0.6369,-0.7003
Amazon,2022-06-15T00:39:25Z,-0.0707,0.5256,-0.7096
Amazon,2022-06-16T00:39:25Z,0.3068,0.7506,0.0
Amazon,2022-06-17T00:39:25Z,0.0309,0.6369,-0.7506
Amazon,2022-06-18T00:39:25Z,-0.3436,0.0,-0.875
Amazon,2022-06-19T00:39:25Z,0.0192,0.7003,-0.8251
Amazon,2022-06-20T00:39:25Z,0.1587,0.7096,-0.4767
Amazon,2022-06-21T00:39:25Z,0.3673,0.802,-0.128
Amazon,2022-06-22T00:39:25Z,0.1592,0.6124,-0.6486
Amazon,2022-06-23T00:39:25Z,0.283,0.7096,-0.2263
Amazon,2022-06-24T00:39:25Z,0.243,0.8074,-0.128
Amazon,2022-06-25T00:39:25Z,0.009,0.6369,-0.7351
Amazon,2022-06-26T00:39:25Z,-0.0782,0.4939,-0.6369
Amazon,2022-06-27T00:39:25Z,0.2499,0.7096,-0.0258
Amazon,2022-06-28T00:39:25Z,0.0614,0.7506,-0.6808
Amazon,2022-06-29T00:39:25Z,0.0551,0.6705,-0.296
Amazon,2022-06-30T00:39:25Z,0.1435,0.7096,-0.802
Amazon,2022-07-01T00:39:25Z,0.3343,0.9136,-0.2023
Amazon,2022-07-02T00:39:25Z,0.0308,0.6597,-0.8074
Amazon,2022-07-03T00:39:25Z,0.214,0.7351,-0.4404
Amazon,2022-07-04T00:39:25Z,0.2241,0.765,-0.3818
Amazon,2022-07-05T00:39:25Z,0.2371,0.7096,-0.5106
Amazon,2022-07-06T00:39:25Z,0.2462,0.7096,-0.34
Amazon,2022-07-07T00:39:25Z,0.3103,0.8176,-0.0516
Amazon,2022-07-08T00:39:25Z,0.219,0.7579,-0.34
Amazon,2022-07-09T00:39:25Z,0.1356,0.6369,-0.3089
Amazon,2022-07-10T00:39:25Z,0.2942,0.7506,-0.1027
Amazon,2022-07-11T00:39:25Z,0.4172,0.7269,0.0
Amazon,2022-07-12T00:39:25Z,0.1985,0.7464,-0.128
Amazon,2022-07-13T00:39:25Z,0.4547,0.7096,0.1779
Amazon,2022-07-14T00:39:25Z,0.3203,0.7096,0.0
Amazon,2022-07-15T00:39:25Z,0.0637,0.4215,-0.5106
Amazon,2022-07-16T00:39:25Z,0.2425,0.8481,-0.2732
Amazon,2022-07-17T00:39:25Z,0.4115,0.7783,0.1779
Amazon,2022-07-18T00:39:25Z,0.4044,0.7096,0.0
Amazon,2022-07-19T00:39:25Z,-0.0073,0.6808,-0.5267
Amazon,2022-07-20T00:39:25Z,0.1645,0.7096,-0.34
Amazon,2022-07-21T00:39:25Z,0.338,0.7096,0.0
Amazon,2022-07-22T00:39:25Z,0.1654,0.7346,-0.3612
Amazon,2022-07-23T00:39:25Z,0.0007,0.7096,-0.5719
Amazon,2022-07-24T00:39:25Z,0.2442,0.6705,0.0
Amazon,2022-07-25T00:39:25Z,0.3223,0.7096,-0.0516
Amazon,2022-07-26T00:39:25Z,0.2156,0.6369,-0.1531
Amazon,2022-07-27T00:39:25Z,0.1798,0.4939,0.0
Amazon,2022-07-28T00:39:25Z,0.2625,0.8316,-0.2263
Amazon,2022-07-29T00:39:25Z,0.2279,0.7346,-0.5719
Amazon,2022-07-30T00:39:25Z,0.3836,0.7096,0.0
Amazon,2022-07-31T00:39:25Z,-0.0253,0.4939,-0.6369
Amazon,2022-08-01T00:39:25Z,0.1534,0.7096,-0.4588
Amazon,2022-08-02T00:39:25Z,0.0923,0.6369,-0.875
Amazon,2022-08-03T00:39:25Z,0.1534,0.7269,-0.1779
Amazon,2022-08-04T00:39:25Z,0.0358,0.6369,-0.4767
Amazon,2022-08-05T00:39:25Z,0.1684,0.7003,-0.34
Amazon,2022-08-06T00:39:25Z,0.2126,0.8126,-0.296
Amazon,2022-08-07T00:39:25Z,-0.0552,0.4939,-0.5106
Amazon,2022-08-08T00:39:25Z,0.2598,0.7096,0.0
Amazon,2022-08-09T00:39:25Z,0.0859,0.7351,-0.3612
Amazon,2022-08-10T00:39:25Z,-0.0286,0.1779,-0.7351
Amazon,2022-08-11T00:39:25Z,0.0686,0.5423,-0.3182
Amazon,2022-08-12T00:39:25Z,0.016,0.4767,-0.4588
Amazon,2022-08-13T00:39:25Z,0.2048,0.8807,0.0
Amazon,2022-08-14T00:39:25Z,0.1664,0.5994,0.0
Amazon,2022-08-15T00:39:25Z,0.2181,0.6705,0.0
Amazon,2022-08-16T00:39:25Z,0.1826,0.5106,-0.4404
Amazon,2022-08-17T00:39:25Z,0.2604,0.8442,-0.6369
Amazon,2022-08-18T00:39:25Z,0.1494,0.5994,0.0
Amazon,2022-08-19T00:39:25Z,0.0311,0.7717,-0.5106
